"";"Date";"depth";"DO";"year";"month"
"1439";2004-10-13;34;0,466491428571429;2004;10
"1440";2004-10-13;35;0,220892666666667;2004;10
"1441";2004-10-13;36;0,191278;2004;10
"1442";2004-10-13;37;0,182191333333333;2004;10
"1443";2004-10-13;38;0,178785333333333;2004;10
"1444";2004-10-13;39;0,174709333333333;2004;10
"1445";2004-10-13;40;0,174218;2004;10
"1446";2004-10-13;41;0,171626;2004;10
"1447";2004-10-13;42;0,169429696969697;2004;10
"1448";2004-10-13;43;0,169429696969697;2004;10
"1449";2004-11-11;0;7,81368;2004;11
"1450";2004-11-11;1;7,80764458333333;2004;11
"1451";2004-11-11;2;7,79942625;2004;11
"1452";2004-11-11;3;7,80103304347826;2004;11
"1453";2004-11-11;4;7,79293;2004;11
"1454";2004-11-11;5;7,81597875;2004;11
"1455";2004-11-11;6;7,82830466666667;2004;11
"1456";2004-11-11;7;7,825098;2004;11
"1457";2004-11-11;8;7,84184266666667;2004;11
"1458";2004-11-11;9;7,830354;2004;11
"1459";2004-11-11;10;7,833758;2004;11
"1460";2004-11-11;11;7,82364533333333;2004;11
"1461";2004-11-11;12;7,83554466666666;2004;11
"1462";2004-11-11;13;7,838294;2004;11
"1463";2004-11-11;14;7,835192;2004;11
"1464";2004-11-11;15;7,79467533333333;2004;11
"1465";2004-11-11;16;7,44757866666667;2004;11
"1466";2004-11-11;17;4,59819384615385;2004;11
"1467";2004-11-11;18;2,63338416666667;2004;11
"1468";2004-11-11;19;1,86951545454545;2004;11
"1469";2004-11-11;20;1,43335090909091;2004;11
"1470";2004-11-11;21;1,363015;2004;11
"1471";2004-11-11;22;1,31823416666667;2004;11
"1472";2004-11-11;23;1,48797083333333;2004;11
"1473";2004-11-11;24;1,60533416666667;2004;11
"1474";2004-11-11;25;1,31187;2004;11
"1475";2004-11-11;26;1,06850833333333;2004;11
"1476";2004-11-11;27;0,846062727272727;2004;11
"1477";2004-11-11;28;0,644512307692308;2004;11
"1478";2004-11-11;29;0,700556363636364;2004;11
"1479";2004-11-11;30;0,446906666666667;2004;11
"1480";2004-11-11;31;0,243890833333333;2004;11
"1481";2004-11-11;32;0,206693333333333;2004;11
"1482";2004-11-11;33;0,197424545454545;2004;11
"1483";2004-11-11;34;0,1925225;2004;11
"1484";2004-11-11;35;0,188571818181818;2004;11
"1485";2004-11-11;36;0,1858775;2004;11
"1486";2004-11-11;37;0,183751538461538;2004;11
"1487";2004-11-11;38;0,180654545454545;2004;11
"1488";2004-11-11;39;0,179575454545455;2004;11
"1489";2004-11-11;40;0,178605833333333;2004;11
"1490";2004-11-11;41;0,176212272727273;2004;11
"1491";2004-11-11;42;0,176212272727273;2004;11
"1492";2004-11-11;43;0,176212272727273;2004;11
"1493";2004-12-09;0;7,120190625;2004;12
"1494";2004-12-09;1;7,12768413793103;2004;12
"1495";2004-12-09;2;7,12449347826087;2004;12
"1496";2004-12-09;3;7,11824416666667;2004;12
"1497";2004-12-09;4;7,11534090909091;2004;12
"1498";2004-12-09;5;7,11277142857143;2004;12
"1499";2004-12-09;6;7,109392;2004;12
"1500";2004-12-09;7;7,10725928571429;2004;12
"1501";2004-12-09;8;7,1036994117647;2004;12
"1502";2004-12-09;9;7,105432;2004;12
"1503";2004-12-09;10;7,1091205882353;2004;12
"1504";2004-12-09;11;7,109318;2004;12
"1505";2004-12-09;12;7,10737533333333;2004;12
"1506";2004-12-09;13;7,10355384615385;2004;12
"1507";2004-12-09;14;7,09920142857143;2004;12
"1508";2004-12-09;15;7,10030588235294;2004;12
"1509";2004-12-09;16;7,10856875;2004;12
"1510";2004-12-09;17;7,11130777777778;2004;12
"1511";2004-12-09;18;7,11492705882353;2004;12
"1512";2004-12-09;19;7,11691875;2004;12
"1513";2004-12-09;20;7,12183125;2004;12
"1514";2004-12-09;21;7,1192625;2004;12
"1515";2004-12-09;22;7,11860923076923;2004;12
"1516";2004-12-09;23;7,11677785714286;2004;12
"1517";2004-12-09;24;7,11691714285714;2004;12
"1518";2004-12-09;25;7,11643846153846;2004;12
"1519";2004-12-09;26;7,11624153846154;2004;12
"1520";2004-12-09;27;7,118976;2004;12
"1521";2004-12-09;28;7,12091214285714;2004;12
"1522";2004-12-09;29;7,12285142857143;2004;12
"1523";2004-12-09;30;7,12133357142857;2004;12
"1524";2004-12-09;31;7,12150642857143;2004;12
"1525";2004-12-09;32;7,12059230769231;2004;12
"1526";2004-12-09;33;7,119085;2004;12
"1527";2004-12-09;34;7,11378076923077;2004;12
"1528";2004-12-09;35;7,11326461538462;2004;12
"1529";2004-12-09;36;7,11193076923077;2004;12
"1530";2004-12-09;37;7,11081333333333;2004;12
"1531";2004-12-09;38;7,1081475;2004;12
"1532";2004-12-09;39;7,10943083333333;2004;12
"1533";2004-12-09;40;7,10960833333333;2004;12
"1534";2004-12-09;41;7,11065277777778;2004;12
"1535";2004-12-09;42;7,104965;2004;12
"1536";2004-12-09;43;7,04101291666667;2004;12
"1537";2005-01-13;0;10,2686877777778;2005;1
"1538";2005-01-13;1;10,2731447058824;2005;1
"1539";2005-01-13;2;10,276441;2005;1
"1540";2005-01-13;3;10,2304455555556;2005;1
"1541";2005-01-13;4;10,193957;2005;1
"1542";2005-01-13;5;10,20981625;2005;1
"1543";2005-01-13;6;10,2282722222222;2005;1
"1544";2005-01-13;7;10,2382925;2005;1
"1545";2005-01-13;8;10,2428933333333;2005;1
"1546";2005-01-13;9;10,25354125;2005;1
"1547";2005-01-13;10;10,2565733333333;2005;1
"1548";2005-01-13;11;10,2631275;2005;1
"1549";2005-01-13;12;10,2644966666667;2005;1
"1550";2005-01-13;13;10,2436677777778;2005;1
"1551";2005-01-13;14;10,224521;2005;1
"1552";2005-01-13;15;10,220935;2005;1
"1553";2005-01-13;16;10,2141815384615;2005;1
"1554";2005-01-13;17;10,214554;2005;1
"1555";2005-01-13;18;10,207457;2005;1
"1556";2005-01-13;19;10,2073033333333;2005;1
"1557";2005-01-13;20;10,20478;2005;1
"1558";2005-01-13;21;10,2083944444444;2005;1
"1559";2005-01-13;22;10,2079014285714;2005;1
"1560";2005-01-13;23;10,210555;2005;1
"1561";2005-01-13;24;10,2323328571429;2005;1
"1562";2005-01-13;25;10,2409471428571;2005;1
"1563";2005-01-13;26;10,24115625;2005;1
"1564";2005-01-13;27;10,22872875;2005;1
"1565";2005-01-13;28;10,2202471428571;2005;1
"1566";2005-01-13;29;10,2057657142857;2005;1
"1567";2005-01-13;30;10,13460375;2005;1
"1568";2005-01-13;31;9,94647625;2005;1
"1569";2005-01-13;32;9,8144525;2005;1
"1570";2005-01-13;33;9,56020555555556;2005;1
"1571";2005-01-13;34;9,41177111111111;2005;1
"1572";2005-01-13;35;9,3911;2005;1
"1573";2005-01-13;36;9,416434;2005;1
"1574";2005-01-13;37;9,44937;2005;1
"1575";2005-01-13;38;9,46376;2005;1
"1576";2005-01-13;39;9,44038933333334;2005;1
"1577";2005-01-13;40;9,370831;2005;1
"1578";2005-01-13;41;8,97147272727273;2005;1
"1579";2005-01-13;42;8,96524555555555;2005;1
"1580";2005-01-13;43;8,14364631578947;2005;1
"1581";2005-01-13;44;8,00068;2005;1
"1582";2005-02-17;0;11,7752235135135;2005;2
"1583";2005-02-17;1;11,7796641666667;2005;2
"1584";2005-02-17;2;11,7775769565217;2005;2
"1585";2005-02-17;3;11,7765161904762;2005;2
"1586";2005-02-17;4;11,7768533333333;2005;2
"1587";2005-02-17;5;11,7704286363636;2005;2
"1588";2005-02-17;6;11,7749747826087;2005;2
"1589";2005-02-17;7;11,7726675;2005;2
"1590";2005-02-17;8;11,7695606666667;2005;2
"1591";2005-02-17;9;11,77121;2005;2
"1592";2005-02-17;10;11,7723715384615;2005;2
"1593";2005-02-17;11;11,7707692857143;2005;2
"1594";2005-02-17;12;11,7686216666667;2005;2
"1595";2005-02-17;13;11,7699481818182;2005;2
"1596";2005-02-17;14;11,7715653846154;2005;2
"1597";2005-02-17;15;11,7738769230769;2005;2
"1598";2005-02-17;16;11,7720372727273;2005;2
"1599";2005-02-17;17;11,7681107142857;2005;2
"1600";2005-02-17;18;11,7711378571429;2005;2
"1601";2005-02-17;19;11,7711914285714;2005;2
"1602";2005-02-17;20;11,7653472727273;2005;2
"1603";2005-02-17;21;11,7663383333333;2005;2
"1604";2005-02-17;22;11,7656175;2005;2
"1605";2005-02-17;23;11,770539;2005;2
"1606";2005-02-17;24;11,7618163636364;2005;2
"1607";2005-02-17;25;11,759418;2005;2
"1608";2005-02-17;26;11,761158;2005;2
"1609";2005-02-17;27;11,761076;2005;2
"1610";2005-02-17;28;11,76062;2005;2
"1611";2005-02-17;29;11,7566366666667;2005;2
"1612";2005-02-17;30;11,7539508333333;2005;2
"1613";2005-02-17;31;11,75269;2005;2
"1614";2005-02-17;32;11,7509490909091;2005;2
"1615";2005-02-17;33;11,7508491666667;2005;2
"1616";2005-02-17;34;11,7513492307692;2005;2
"1617";2005-02-17;35;11,75457;2005;2
"1618";2005-02-17;36;11,7488657142857;2005;2
"1619";2005-02-17;37;11,7338146153846;2005;2
"1620";2005-02-17;38;11,7273064285714;2005;2
"1621";2005-02-17;39;11,7280930769231;2005;2
"1622";2005-02-17;40;11,7280746666667;2005;2
"1623";2005-02-17;41;11,725143;2005;2
"1624";2005-02-17;42;11,7240411764706;2005;2
"1625";2005-02-17;43;11,7253466666667;2005;2
"1626";2005-03-17;0;12,4390311538462;2005;3
"1627";2005-03-17;1;12,4388605882353;2005;3
"1628";2005-03-17;2;12,4393026666667;2005;3
"1629";2005-03-17;3;12,4352606666667;2005;3
"1630";2005-03-17;4;12,4249726666667;2005;3
"1631";2005-03-17;5;12,4186;2005;3
"1632";2005-03-17;6;12,4102692857143;2005;3
"1633";2005-03-17;7;12,3951169230769;2005;3
"1634";2005-03-17;8;12,3882185714286;2005;3
"1635";2005-03-17;9;12,3811315384615;2005;3
"1636";2005-03-17;10;12,38436;2005;3
"1637";2005-03-17;11;12,38709;2005;3
"1638";2005-03-17;12;12,3907615384615;2005;3
"1639";2005-03-17;13;12,3911864285714;2005;3
"1640";2005-03-17;14;12,3959284615385;2005;3
"1641";2005-03-17;15;12,4023290909091;2005;3
"1642";2005-03-17;16;12,4000754545455;2005;3
"1643";2005-03-17;17;12,3994963636364;2005;3
"1644";2005-03-17;18;12,4014309090909;2005;3
"1645";2005-03-17;19;12,4047718181818;2005;3
"1646";2005-03-17;20;12,4071918181818;2005;3
"1647";2005-03-17;21;12,4028027272727;2005;3
"1648";2005-03-17;22;12,399101;2005;3
"1649";2005-03-17;23;12,4028945454545;2005;3
"1650";2005-03-17;24;12,4022572727273;2005;3
"1651";2005-03-17;25;12,393208;2005;3
"1652";2005-03-17;26;12,39759;2005;3
"1653";2005-03-17;27;12,3976754545455;2005;3
"1654";2005-03-17;28;12,3947190909091;2005;3
"1655";2005-03-17;29;12,3901954545455;2005;3
"1656";2005-03-17;30;12,3850072727273;2005;3
"1657";2005-03-17;31;12,3862254545455;2005;3
"1658";2005-03-17;32;12,394967;2005;3
"1659";2005-03-17;33;12,3936990909091;2005;3
"1660";2005-03-17;34;12,3912227272727;2005;3
"1661";2005-03-17;35;12,3992872727273;2005;3
"1662";2005-03-17;36;12,4064927272727;2005;3
"1663";2005-03-17;37;12,4146575;2005;3
"1664";2005-03-17;38;12,420675;2005;3
"1665";2005-03-17;39;12,427732;2005;3
"1666";2005-03-17;40;12,433456875;2005;3
"1667";2005-03-17;41;12,4317433333333;2005;3
"1668";2005-03-17;42;12,41186125;2005;3
"1669";2005-03-17;43;12,172014375;2005;3
"1670";2005-04-13;0;12,6661988888889;2005;4
"1671";2005-04-13;1;12,6803909090909;2005;4
"1672";2005-04-13;2;12,7961513333333;2005;4
"1673";2005-04-13;3;12,71711625;2005;4
"1674";2005-04-13;4;12,603272;2005;4
"1675";2005-04-13;5;12,52826;2005;4
"1676";2005-04-13;6;12,46360625;2005;4
"1677";2005-04-13;7;12,43112375;2005;4
"1678";2005-04-13;8;12,408286875;2005;4
"1679";2005-04-13;9;12,396958125;2005;4
"1680";2005-04-13;10;12,380173125;2005;4
"1681";2005-04-13;11;12,377478125;2005;4
"1682";2005-04-13;12;12,3846046666667;2005;4
"1683";2005-04-13;13;12,3644575;2005;4
"1684";2005-04-13;14;12,354754;2005;4
"1685";2005-04-13;15;12,342088125;2005;4
"1686";2005-04-13;16;12,337951875;2005;4
"1687";2005-04-13;17;12,317358;2005;4
"1688";2005-04-13;18;12,307531875;2005;4
"1689";2005-04-13;19;12,307563125;2005;4
"1690";2005-04-13;20;12,3069;2005;4
"1691";2005-04-13;21;12,29832125;2005;4
"1692";2005-04-13;22;12,288486875;2005;4
"1693";2005-04-13;23;12,286138125;2005;4
"1694";2005-04-13;24;12,28381875;2005;4
"1695";2005-04-13;25;12,2782086666667;2005;4
"1696";2005-04-13;26;12,27281125;2005;4
"1697";2005-04-13;27;12,267953125;2005;4
"1698";2005-04-13;28;12,262881875;2005;4
"1699";2005-04-13;29;12,241572;2005;4
"1700";2005-04-13;30;12,2406847058824;2005;4
"1701";2005-04-13;31;12,2284357142857;2005;4
"1702";2005-04-13;32;12,211504375;2005;4
"1703";2005-04-13;33;12,1885325;2005;4
"1704";2005-04-13;34;12,177582;2005;4
"1705";2005-04-13;35;12,165496875;2005;4
"1706";2005-04-13;36;12,15737375;2005;4
"1707";2005-04-13;37;12,1460188235294;2005;4
"1708";2005-04-13;38;12,1398247058824;2005;4
"1709";2005-04-13;39;12,139791875;2005;4
"1710";2005-04-13;40;12,137525;2005;4
"1711";2005-04-13;41;12,13623;2005;4
"1712";2005-04-13;42;12,1315092;2005;4
"1713";2005-04-13;43;12,1170279166667;2005;4
"1714";2005-05-18;0;13,407056;2005;5
"1715";2005-05-18;1;13,4118642857143;2005;5
"1716";2005-05-18;2;13,4221673684211;2005;5
"1717";2005-05-18;3;13,4302763157895;2005;5
"1718";2005-05-18;4;13,4199611111111;2005;5
"1719";2005-05-18;5;13,3773477777778;2005;5
"1720";2005-05-18;6;13,269853125;2005;5
"1721";2005-05-18;7;13,1098176470588;2005;5
"1722";2005-05-18;8;12,7596576470588;2005;5
"1723";2005-05-18;9;11,2725013333333;2005;5
"1724";2005-05-18;10;10,6249071428571;2005;5
"1725";2005-05-18;11;10,4680346666667;2005;5
"1726";2005-05-18;12;10,3892721428571;2005;5
"1727";2005-05-18;13;10,436564;2005;5
"1728";2005-05-18;14;10,5323185714286;2005;5
"1729";2005-05-18;15;10,7681657142857;2005;5
"1730";2005-05-18;16;10,8979471428571;2005;5
"1731";2005-05-18;17;10,8915592857143;2005;5
"1732";2005-05-18;18;10,844125;2005;5
"1733";2005-05-18;19;10,8139613333333;2005;5
"1734";2005-05-18;20;10,6816238461538;2005;5
"1735";2005-05-18;21;10,49535;2005;5
"1736";2005-05-18;22;10,2956564285714;2005;5
"1737";2005-05-18;23;10,1441133333333;2005;5
"1738";2005-05-18;24;10,0676426666667;2005;5
"1739";2005-05-18;25;10,1190385714286;2005;5
"1740";2005-05-18;26;10,1175271428571;2005;5
"1741";2005-05-18;27;10,0291978571429;2005;5
"1742";2005-05-18;28;10,1112307142857;2005;5
"1743";2005-05-18;29;10,160425;2005;5
"1744";2005-05-18;30;10,275992;2005;5
"1745";2005-05-18;31;10,2692242857143;2005;5
"1746";2005-05-18;32;10,212375;2005;5
"1747";2005-05-18;33;9,98637538461538;2005;5
"1748";2005-05-18;34;9,72971214285714;2005;5
"1749";2005-05-18;35;9,62952666666667;2005;5
"1750";2005-05-18;36;9,544968;2005;5
"1751";2005-05-18;37;9,26333;2005;5
"1752";2005-05-18;38;9,00574153846154;2005;5
"1753";2005-05-18;39;8,76313642857143;2005;5
"1754";2005-05-18;40;8,59579;2005;5
"1755";2005-05-18;41;8,46076428571429;2005;5
"1756";2005-05-18;42;8,39321071428571;2005;5
"1757";2005-05-18;43;8,30526961538462;2005;5
"1758";2005-06-16;0;9,216029375;2005;6
"1759";2005-06-16;1;9,2061775;2005;6
"1760";2005-06-16;2;9,1814025;2005;6
"1761";2005-06-16;3;9,252879375;2005;6
"1762";2005-06-16;4;9,23216333333334;2005;6
"1763";2005-06-16;5;9,10096875;2005;6
"1764";2005-06-16;6;9,00728666666667;2005;6
"1765";2005-06-16;7;8,923959375;2005;6
"1766";2005-06-16;8;8,81184764705882;2005;6
"1767";2005-06-16;9;8,59941133333333;2005;6
"1768";2005-06-16;10;8,32628142857143;2005;6
"1769";2005-06-16;11;8,13592916666667;2005;6
"1770";2005-06-16;12;7,87686833333333;2005;6
"1771";2005-06-16;13;7,74381;2005;6
"1772";2005-06-16;14;7,663635;2005;6
"1773";2005-06-16;15;7,51776692307692;2005;6
"1774";2005-06-16;16;7,35173181818182;2005;6
"1775";2005-06-16;17;7,33006916666667;2005;6
"1776";2005-06-16;18;7,23150461538461;2005;6
"1777";2005-06-16;19;7,2176275;2005;6
"1778";2005-06-16;20;7,30200416666667;2005;6
"1779";2005-06-16;21;7,48566666666667;2005;6
"1780";2005-06-16;22;7,700085;2005;6
"1781";2005-06-16;23;7,73921;2005;6
"1782";2005-06-16;24;7,73915846153846;2005;6
"1783";2005-06-16;25;7,68703666666667;2005;6
"1784";2005-06-16;26;7,7777825;2005;6
"1785";2005-06-16;27;7,88608166666667;2005;6
"1786";2005-06-16;28;7,99143083333333;2005;6
"1787";2005-06-16;29;8,22127916666667;2005;6
"1788";2005-06-16;30;8,35012461538462;2005;6
"1789";2005-06-16;31;8,150835;2005;6
"1790";2005-06-16;32;8,18202416666667;2005;6
"1791";2005-06-16;33;8,26242083333333;2005;6
"1792";2005-06-16;34;8,22429166666667;2005;6
"1793";2005-06-16;35;8,06882692307692;2005;6
"1794";2005-06-16;36;7,98585916666667;2005;6
"1795";2005-06-16;37;7,85623083333333;2005;6
"1796";2005-06-16;38;7,97378928571429;2005;6
"1797";2005-06-16;39;7,94491769230769;2005;6
"1798";2005-06-16;40;7,12402285714286;2005;6
"1799";2005-06-16;41;6,068059375;2005;6
"1800";2005-06-16;42;5,42130411764706;2005;6
"1801";2005-06-16;43;5,26262363636364;2005;6
"1802";2005-07-14;0;9,01951555555556;2005;7
"1803";2005-07-14;1;9,01399756756757;2005;7
"1804";2005-07-14;2;9,02102133333333;2005;7
"1805";2005-07-14;3;9,00138571428571;2005;7
"1806";2005-07-14;4;8,972156875;2005;7
"1807";2005-07-14;5;8,912588;2005;7
"1808";2005-07-14;6;8,88244133333333;2005;7
"1809";2005-07-14;7;8,70152066666667;2005;7
"1810";2005-07-14;8;8,5538775;2005;7
"1811";2005-07-14;9;7,67278733333333;2005;7
"1812";2005-07-14;10;6,964956;2005;7
"1813";2005-07-14;11;5,548164375;2005;7
"1814";2005-07-14;12;5,32540333333333;2005;7
"1815";2005-07-14;13;5,55130375;2005;7
"1816";2005-07-14;14;5,393478;2005;7
"1817";2005-07-14;15;5,44639933333333;2005;7
"1818";2005-07-14;16;5,777656875;2005;7
"1819";2005-07-14;17;5,985743125;2005;7
"1820";2005-07-14;18;6,08425266666667;2005;7
"1821";2005-07-14;19;5,74640733333333;2005;7
"1822";2005-07-14;20;5,643794375;2005;7
"1823";2005-07-14;21;5,79473533333333;2005;7
"1824";2005-07-14;22;6,34703133333333;2005;7
"1825";2005-07-14;23;6,59170133333333;2005;7
"1826";2005-07-14;24;6,534770625;2005;7
"1827";2005-07-14;25;6,42158933333333;2005;7
"1828";2005-07-14;26;6,191092;2005;7
"1829";2005-07-14;27;6,00307875;2005;7
"1830";2005-07-14;28;5,94916066666667;2005;7
"1831";2005-07-14;29;5,83764866666667;2005;7
"1832";2005-07-14;30;5,90342125;2005;7
"1833";2005-07-14;31;5,55410428571429;2005;7
"1834";2005-07-14;32;5,219655625;2005;7
"1835";2005-07-14;33;4,692155625;2005;7
"1836";2005-07-14;34;4,47601866666667;2005;7
"1837";2005-07-14;35;4,32825466666667;2005;7
"1838";2005-07-14;36;4,09900125;2005;7
"1839";2005-07-14;37;3,65074875;2005;7
"1840";2005-07-14;38;3,5972325;2005;7
"1841";2005-07-14;39;2,64963125;2005;7
"1842";2005-07-14;40;1,96028625;2005;7
"1843";2005-07-14;41;1,24013166666667;2005;7
"1844";2005-07-14;42;1,00663176470588;2005;7
"1845";2005-07-14;43;0,93483;2005;7
"1846";2005-08-10;0;9,82308142857143;2005;8
"1847";2005-08-10;1;9,861211;2005;8
"1848";2005-08-10;2;9,960828;2005;8
"1849";2005-08-10;3;10,012930625;2005;8
"1850";2005-08-10;4;10,0283225;2005;8
"1851";2005-08-10;5;9,97766142857143;2005;8
"1852";2005-08-10;6;9,80257375;2005;8
"1853";2005-08-10;7;9,46829235294118;2005;8
"1854";2005-08-10;8;7,203434;2005;8
"1855";2005-08-10;9;4,198534;2005;8
"1856";2005-08-10;10;2,791608125;2005;8
"1857";2005-08-10;11;2,72120125;2005;8
"1858";2005-08-10;12;3,04732133333333;2005;8
"1859";2005-08-10;13;3,22299285714286;2005;8
"1860";2005-08-10;14;4,09955466666667;2005;8
"1861";2005-08-10;15;4,08865857142857;2005;8
"1862";2005-08-10;16;4,22970785714286;2005;8
"1863";2005-08-10;17;4,53421285714286;2005;8
"1864";2005-08-10;18;4,92619866666667;2005;8
"1865";2005-08-10;19;4,99716214285714;2005;8
"1866";2005-08-10;20;4,98339714285714;2005;8
"1867";2005-08-10;21;5,27005533333333;2005;8
"1868";2005-08-10;22;5,22724428571429;2005;8
"1869";2005-08-10;23;5,10962428571429;2005;8
"1870";2005-08-10;24;4,58678714285714;2005;8
"1871";2005-08-10;25;4,49842928571429;2005;8
"1872";2005-08-10;26;4,27545066666667;2005;8
"1873";2005-08-10;27;4,25204769230769;2005;8
"1874";2005-08-10;28;4,15247571428571;2005;8
"1875";2005-08-10;29;3,73044533333333;2005;8
"1876";2005-08-10;30;3,62527357142857;2005;8
"1877";2005-08-10;31;3,56588266666667;2005;8
"1878";2005-08-10;32;3,15352846153846;2005;8
"1879";2005-08-10;33;2,90760928571429;2005;8
"1880";2005-08-10;34;2,792532;2005;8
"1881";2005-08-10;35;2,11175461538462;2005;8
"1882";2005-08-10;36;1,848382;2005;8
"1883";2005-08-10;37;1,369816;2005;8
"1884";2005-08-10;38;0,65303;2005;8
"1885";2005-08-10;39;0,186352666666667;2005;8
"1886";2005-08-10;40;0,082834;2005;8
"1887";2005-08-10;41;0,0588478571428571;2005;8
"1888";2005-08-10;42;0,04899;2005;8
"1889";2005-08-10;43;0,0430213333333333;2005;8
"1890";2005-09-15;0;9,91917923076923;2005;9
"1891";2005-09-15;1;9,88593702702702;2005;9
"1892";2005-09-15;2;9,86817523809524;2005;9
"1893";2005-09-15;3;9,8753645;2005;9
"1894";2005-09-15;4;9,85793523809524;2005;9
"1895";2005-09-15;5;9,55468333333333;2005;9
"1896";2005-09-15;6;8,16893380952381;2005;9
"1897";2005-09-15;7;6,29474545454545;2005;9
"1898";2005-09-15;8;4,48045904761905;2005;9
"1899";2005-09-15;9;3,26847045454546;2005;9
"1900";2005-09-15;10;2,3645419047619;2005;9
"1901";2005-09-15;11;0,510831363636364;2005;9
"1902";2005-09-15;12;0,482881;2005;9
"1903";2005-09-15;13;1,25997863636364;2005;9
"1904";2005-09-15;14;1,91912409090909;2005;9
"1905";2005-09-15;15;2,4012895;2005;9
"1906";2005-09-15;16;2,76917619047619;2005;9
"1907";2005-09-15;17;2,95694761904762;2005;9
"1908";2005-09-15;18;3,12028;2005;9
"1909";2005-09-15;19;3,35975523809524;2005;9
"1910";2005-09-15;20;3,55575;2005;9
"1911";2005-09-15;21;3,49853285714286;2005;9
"1912";2005-09-15;22;3,32466761904762;2005;9
"1913";2005-09-15;23;3,15616666666667;2005;9
"1914";2005-09-15;24;3,09648857142857;2005;9
"1915";2005-09-15;25;3,11237727272727;2005;9
"1916";2005-09-15;26;2,84917523809524;2005;9
"1917";2005-09-15;27;2,65970142857143;2005;9
"1918";2005-09-15;28;2,52781380952381;2005;9
"1919";2005-09-15;29;2,43635428571429;2005;9
"1920";2005-09-15;30;2,49510181818182;2005;9
"1921";2005-09-15;31;2,249025;2005;9
"1922";2005-09-15;32;2,00712772727273;2005;9
"1923";2005-09-15;33;2,008376;2005;9
"1924";2005-09-15;34;1,96790363636364;2005;9
"1925";2005-09-15;35;1,7477645;2005;9
"1926";2005-09-15;36;1,46425136363636;2005;9
"1927";2005-09-15;37;0,760892272727273;2005;9
"1928";2005-09-15;38;0,404852916666667;2005;9
"1929";2005-09-15;39;0,0697704545454545;2005;9
"1930";2005-09-15;40;0,0279614285714286;2005;9
"1931";2005-09-15;41;0,0197140909090909;2005;9
"1932";2005-09-15;42;0,0165554545454545;2005;9
"1933";2005-09-15;43;0,0140548275862069;2005;9
"1934";2005-10-12;0;10,64236;2005;10
"1935";2005-10-12;1;10,6530635483871;2005;10
"1936";2005-10-12;2;10,800075625;2005;10
"1937";2005-10-12;3;10,700921875;2005;10
"1938";2005-10-12;4;10,205925625;2005;10
"1939";2005-10-12;5;9,85603176470588;2005;10
"1940";2005-10-12;6;9,91545555555556;2005;10
"1941";2005-10-12;7;9,70305882352941;2005;10
"1942";2005-10-12;8;9,57844333333333;2005;10
"1943";2005-10-12;9;9,35089705882353;2005;10
"1944";2005-10-12;10;9,33429764705882;2005;10
"1945";2005-10-12;11;9,32637823529412;2005;10
"1946";2005-10-12;12;8,59018;2005;10
"1947";2005-10-12;13;6,08242;2005;10
"1948";2005-10-12;14;1,85304941176471;2005;10
"1949";2005-10-12;15;1,15928647058824;2005;10
"1950";2005-10-12;16;1,59849882352941;2005;10
"1951";2005-10-12;17;1,8369125;2005;10
"1952";2005-10-12;18;2,07149764705882;2005;10
"1953";2005-10-12;19;2,44990777777778;2005;10
"1954";2005-10-12;20;2,69223705882353;2005;10
"1955";2005-10-12;21;2,80137823529412;2005;10
"1956";2005-10-12;22;2,64261058823529;2005;10
"1957";2005-10-12;23;2,575011875;2005;10
"1958";2005-10-12;24;2,44452941176471;2005;10
"1959";2005-10-12;25;2,44955555555556;2005;10
"1960";2005-10-12;26;2,292106875;2005;10
"1961";2005-10-12;27;1,92012058823529;2005;10
"1962";2005-10-12;28;1,80506411764706;2005;10
"1963";2005-10-12;29;1,86562470588235;2005;10
"1964";2005-10-12;30;1,72156611111111;2005;10
"1965";2005-10-12;31;0,9508025;2005;10
"1966";2005-10-12;32;0,623472352941176;2005;10
"1967";2005-10-12;33;0,558215555555555;2005;10
"1968";2005-10-12;34;0,562265625;2005;10
"1969";2005-10-12;35;0,56137;2005;10
"1970";2005-10-12;36;0,0823172222222222;2005;10
"1971";2005-10-12;37;0,0252576470588235;2005;10
"1972";2005-10-12;38;0,016941052631579;2005;10
"1973";2005-10-12;39;0,0130547058823529;2005;10
"1974";2005-10-12;40;0,00877722222222222;2005;10
"1975";2005-10-12;41;0,00693235294117647;2005;10
"1976";2005-10-12;42;0,004375;2005;10
"1977";2005-10-12;43;0,00216666666666667;2005;10
"1978";2005-11-10;0;8,70441071428571;2005;11
"1979";2005-11-10;1;8,70472777777778;2005;11
"1980";2005-11-10;2;8,70347882352941;2005;11
"1981";2005-11-10;3;8,696896875;2005;11
"1982";2005-11-10;4;8,712095;2005;11
"1983";2005-11-10;5;8,69800411764706;2005;11
"1984";2005-11-10;6;8,697284375;2005;11
"1985";2005-11-10;7;8,69666;2005;11
"1986";2005-11-10;8;8,69524588235294;2005;11
"1987";2005-11-10;9;8,69880823529412;2005;11
"1988";2005-11-10;10;8,70803588235294;2005;11
"1989";2005-11-10;11;8,711334375;2005;11
"1990";2005-11-10;12;8,72201588235295;2005;11
"1991";2005-11-10;13;8,73500176470588;2005;11
"1992";2005-11-10;14;6,08324352941176;2005;11
"1993";2005-11-10;15;1,2922825;2005;11
"1994";2005-11-10;16;0,984665882352941;2005;11
